title,actor,actress,genre,budget,revenue,imdb_score,success
Todos los nombres de Dios,Luis Tosar,Inma Cuesta,Drama,0,0,6.4,0
El último Boy Scout,Bruce Willis,Damon Wayans,Acción,29000000,59500000,6.81,1
Species (Especie mortal),Natasha Henstridge,Ben Kingsley,Ciencia ficción,35000000,113400000,5.969,1
#Vivo,유아인,박신혜,Acción,6300000,13416285,7.243,1
Thomas & Friends: The Christmas Letter Express,Neil Crone,Kai Harris,Animación,0,0,7.0,0
Mamma mia!,Meryl Streep,Amanda Seyfried,Comedia,52000000,609841637,6.98,1
Las Quintillizas: La Película,Yoshitsugu Matsuoka,Kana Hanazawa,Animación,0,17288993,8.3,1
Los miserables,Hugh Jackman,Russell Crowe,Historia,61000000,442636309,7.331,1
Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,Miyu Irino,Maaya Sakamoto,Acción,0,0,6.3,0
Minority Report,Tom Cruise,Samantha Morton,Ciencia ficción,102000000,358372926,7.35,1
El último guerrero. Las raíces del mal,Виктор Хориняк,Мила Сивацкая,Fantasía,8400000,27658331,6.898,1
Sumala,Luna Maya,Darius Sinathrya,Terror,0,0,7.6,0
Luna sin miel,نور الغندور,Mahmoud Boushahri,Romance,0,0,6.8,0
Return of Special Forces V,Fu Cheng Peng,赵荀,Acción,0,0,6.194,0
S.W.A.T.: Los hombres de Harrelson,Samuel L. Jackson,Colin Farrell,Acción,80000000,207700000,6.163,1
Madre!,Jennifer Lawrence,Javier Bardem,Drama,30000000,44516999,7.0,1
Más allá de los sueños,Robin Williams,Cuba Gooding Jr.,Drama,85000000,71485043,7.2,0
Alejandro Magno,Colin Farrell,Angelina Jolie,Bélica,155000000,167298192,5.941,1
"Con amor, Simon",Nick Robinson,Jennifer Garner,Comedia,17000000,66316289,8.0,1
La leyenda del pianista en el océano,Tim Roth,Pruitt Taylor Vince,Drama,9000000,21057208,8.3,1
La búsqueda 2: El diario secreto,Nicolas Cage,Diane Kruger,Acción,130000000,459200000,6.4,1
Outlander,Jim Caviezel,Sophia Myles,Ciencia ficción,50000000,7033683,6.44,0
Midnight,진기주,위하준,Suspense,0,0,7.2,0
Tres mil años esperándote,Tilda Swinton,Idris Elba,Drama,60000000,20300000,6.9,0
Demolition Man,Sylvester Stallone,Wesley Snipes,Crimen,57000000,58055768,6.719,1
Timadoras compulsivas,Rebel Wilson,Anne Hathaway,Comedia,21000000,97400000,6.2,1
Gandhi,Ben Kingsley,Candice Bergen,Drama,22000000,77737889,7.6,1
Diarios de la calle,Hilary Swank,Patrick Dempsey,Crimen,21000000,43095175,7.918,1
Poltergeist,Sam Rockwell,Rosemarie DeWitt,Terror,35000000,95437994,5.2,1
Monsters: El infierno del dragón,Yoshimasa Hosoya,Kana Hanazawa,Animación,0,0,7.1,0
Sister Act (Una monja de cuidado),Whoopi Goldberg,Maggie Smith,Música,31000000,231605150,6.829,1
El tambor de hojalata,Mario Adorf,Angela Winkler,Drama,3000000,17000000,6.9,1
Sister Act (Una monja de cuidado),Whoopi Goldberg,Maggie Smith,Música,31000000,231605150,6.829,1
El tambor de hojalata,Mario Adorf,Angela Winkler,Drama,3000000,17000000,6.9,1
La guerra del futuro,古天樂,劉青雲,Drama,0,100730000,7.05,1
Pequeñas cartas indiscretas,Olivia Colman,Jessie Buckley,Comedia,12600000,26623569,7.004,1
Belzebuth,Joaquín Cosío,Tobin Bell,Terror,3600000,0,7.2,0
Point Break (Sin límites),Edgar Ramírez Arellano,Luke Bracey,Acción,105000000,133782481,6.0,1
Monella,Anna Ammirati,Patrick Mower,Comedia,2400000,0,5.128,0
Sexo loco,Giancarlo Giannini,Laura Antonelli,Comedia,0,0,5.8,0
Spree,Joe Keery,Sasheer Zamata,Comedia,0,43840,6.457,1
Minecraft: Into the Nether,Alastair Aiken,Desconocido,Documental,0,0,7.9,0
PSK Belia,Desconocido,Desconocido,Drama,0,0,0.0,0
युध्रा,Malavika Mohanan,Siddhant Chaturvedi,Acción,0,0,4.0,0
Winnie the Pooh: El bosque sangriento,Craig David Dowsett,Chris Cordell,Terror,100000,7717044,5.1,1
Los nuevos mutantes,Blu Hunt,Maisie Williams,Ciencia ficción,67000000,49169594,6.1,0
Deseando amar,梁朝偉,張曼玉,Drama,150000,14204632,8.116,1
"Drácula, la leyenda jamás contada",Luke Evans,Dominic Cooper,Terror,70000000,217124280,6.417,1
El protegido,Bruce Willis,Samuel L. Jackson,Suspense,75000000,248100000,7.142,1
101 dálmatas (¡Más vivos que nunca!),Glenn Close,Jeff Daniels,Familia,54000000,320689294,5.9,1
Vamos de polis,Jake Johnson,Damon Wayans Jr.,Comedia,17000000,136600000,6.461,1
Agua y fuego,Özcan Deniz,Yasemin Kay Allen,Drama,0,0,7.9,0
Josh Barnett's Bloodsport XII,Hassan Hamin Assad,Josh Barnett,Desconocido,0,0,0.0,0
Barbie y Stacie al rescate,Cassandra Lee Morris,Connor Andrade,Animación,0,0,7.091,0
El juego de la sospecha (Cluedo),Tim Curry,Eileen Brennan,Comedia,15000000,14643997,7.2,0
Nefarious. Cuando habla el diablo,Sean Patrick Flanery,Jordan Belfi,Terror,3000000,5400000,6.8,1
Blackwater Lane,Minka Kelly,Dermot Mulroney,Suspense,0,0,6.7,0
Ballerina,Ana de Armas,Anjelica Huston,Acción,0,0,0.0,0
El grito,Sarah Michelle Gellar,Jason Behr,Terror,10000000,183474602,5.911,1
Spectral,James Badge Dale,Emily Mortimer,Ciencia ficción,70000000,0,6.467,0
Dragon Ball Z: El más fuerte del mundo,Masako Nozawa,Toshio Furukawa,Acción,0,18000000,6.5,1
Se terminó el tiempo,Bella Thorne,Benjamin Mascolo,Romance,0,0,6.465,0
Tiempo para mí,Kevin Hart,Mark Wahlberg,Comedia,0,0,5.91,0
Superhero Movie,Drake Bell,Sara Paxton,Comedia,35000000,71571300,5.246,1
Campo de batalla: La Tierra,John Travolta,Barry Pepper,Ciencia ficción,44000000,29725663,3.286,0
9 Balas,Lena Headey,Dean Scott Vazquez,Acción,3000000,193908,5.4,0
Transporter 3,Jason Statham,Natalya Rudakova,Acción,30000000,109000000,6.2,1
Una joven prometedora,Carey Mulligan,Bo Burnham,Suspense,10000000,20379604,7.4,1
Work It: Al ritmo de los sueños,Sabrina Carpenter,Liza Koshy,Comedia,0,0,7.6,0
CJ7,周星馳,徐嬌,Comedia,20000000,47301471,7.33,1
Z-O-M-B-I-E-S 3,Milo Manheim,Meg Donnelly,Fantasía,36000000,0,7.399,0
La emperatriz rebelde,Vicky Krieps,Florian Teichtmeister,Drama,7580600,3092534,6.184,0
Sniper: El Fin del Asesino,Chad Michael Collins,秋元才加,Acción,0,68881,6.2,1
Umma,Sandra Oh,Fivel Stewart,Terror,3000000,2100000,5.4,0
The Walking Dead: The Return,Andrew Lincoln,Danai Gurira,Documental,0,0,7.5,0
Hachiko,冯小刚,Joan Chen,Drama,0,42423217,7.8,1
Peter Pan & Wendy,Alexander Molony,Ever Anderson,Familia,0,0,5.5,0
La canción de mi padre,J. Michael Finley,Dennis Quaid,Música,7000000,86026201,7.5,1
Naruto Shippuden: ¡Ardiente Examen Chūnin! ¡Naruto VS Konohamaru! OVA,Junko Takeuchi,大谷育江,Animación,0,0,7.4,0
El jardín de las palabras,Miyu Irino,Kana Hanazawa,Animación,0,0,7.6,0
가족의 재구성,Yoon Se-na,Baek Se-ri,Romance,0,0,5.9,0
La niebla,Thomas Jane,Laurie Holden,Terror,18000000,57470220,6.929,1
Sniper: E.I.R.G. – Equipo de inteligencia y respuesta global,Chad Michael Collins,Ryan Robbins,Acción,0,0,6.607,0
Barbie y El castillo de diamantes,Kelly Sheridan,Melissa Lyons,Animación,0,0,7.397,0
La habitación del pánico,Jodie Foster,Kristen Stewart,Crimen,48000000,197100000,6.8,1
DC Liga de supermascotas,Dwayne Johnson,Kevin Hart,Animación,90000000,203000000,7.2,1
El mañana nunca muere,Pierce Brosnan,Jonathan Pryce,Aventura,110000000,333011068,6.4,1
The Warriors (Los amos de la noche),Michael Beck,James Remar,Acción,4000000,22490039,7.7,1
P.S. Chicas,권해성,Kang Eun-hye,Romance,0,0,5.2,0
The End of Evangelion,緒方恵美,Megumi Hayashibara,Animación,0,20563523,8.3,1
Horizon: An American Saga - Capítulo 2,Kevin Costner,Sienna Miller,Western,50000000,0,10.0,0
Angel Guts: Red Porno,泉じゅん,Masahiko Abe,Drama,0,0,5.9,0
Cuatro Fantásticos,Miles Teller,Michael B. Jordan,Acción,120000000,167977596,4.42,1
Saw V,Tobin Bell,Costas Mandylor,Terror,10800000,113864059,6.171,1
El rey Arturo,Clive Owen,Ioan Gruffudd,Aventura,120000000,203600000,6.3,1
乳首にピアスをした女,泉じゅん,Usagi Aso,Drama,0,0,5.2,0
Robin Hood,Taron Egerton,Jamie Foxx,Aventura,100000000,86493046,5.9,0
Daredevil,Ben Affleck,Jennifer Garner,Fantasía,78000000,179179718,5.3,1
La teoría del todo,Eddie Redmayne,Felicity Jones,Drama,15000000,123726688,7.9,1
El bus de la vida,Dani Rovira,Susana Abaitua,Comedia,0,0,7.0,0
Enemy,Jake Gyllenhaal,Mélanie Laurent,Suspense,0,3396726,6.9,1
27 vestidos,Katherine Heigl,James Marsden,Comedia,30000000,160300000,6.419,1
Una noche de locos,Sadie Stanley,Maxwell Simkins,Familia,0,0,6.4,0
ධර්මයුද්ධය,Jackson Anthony,Dilhani Ekanayake,Drama,0,1500000,8.7,1
Moisés y los diez mandamientos: La película,Guilherme Winter,Camila Rodrigues,Drama,39307171,37070177,7.2,0
Sucker Punch,Emily Browning,Abbie Cornish,Acción,82000000,89792502,6.2,1
Getting LOST,Damon Lindelof,Jorge Garcia,Documental,250794,0,0.0,0
Believe Me: The Abduction of Lisa McVey,Katie Douglas,David James Elliott,Drama,0,0,8.077,0
Goon,Seann William Scott,Marc-André Grondin,Comedia,0,6483963,6.4,1
Austin Powers en Miembro de Oro,Mike Myers,Beyoncé,Comedia,63000000,296938801,6.0,1
Rita,Giuliana Santa Cruz,Ángela Quevedo,Drama,0,0,0.0,0
Una serie de catastróficas desdichas de Lemony Snicket,Emily Browning,Liam Aiken,Aventura,140000000,209073645,6.816,1
Rita,Giuliana Santa Cruz,Ángela Quevedo,Drama,0,0,0.0,0
Una serie de catastróficas desdichas de Lemony Snicket,Emily Browning,Liam Aiken,Aventura,140000000,209073645,6.816,1
El fantasma de la ópera,Gerard Butler,Emmy Rossum,Suspense,70000000,154674241,7.254,1
The Double Life of My Billionaire Husband,Jarred Harper,Avery Lynch,Romance,0,0,9.2,0
The Game,Michael Douglas,Sean Penn,Drama,50000000,109423648,7.569,1
Alien Country,Rachele Brooke Smith,K.C. Clyde,Ciencia ficción,0,0,5.3,0
Colmillo Blanco,Raphaël Personnaz,Virginie Efira,Animación,0,0,7.3,0
Moneyball: Rompiendo las reglas,Brad Pitt,Jonah Hill,Drama,50000000,110206216,7.3,1
곗돈,Yeon Joo,채승하,Drama,0,0,4.8,0
El reportero: La leyenda de Ron Burgundy,Will Ferrell,Christina Applegate,Comedia,26000000,90574188,6.7,1
Noche de miedo,Chris Sarandon,William Ragsdale,Comedia,9000000,24922237,7.0,1
Zathura: Una aventura espacial,Josh Hutcherson,Jonah Bobo,Ciencia ficción,65000000,65079104,6.4,1
Los chicos del barrio,Cuba Gooding Jr.,Laurence Fishburne,Crimen,6500000,57504069,7.6,1
Sakra,Donnie Yen,Yukee Chen,Acción,0,159959,6.41,1
La decisión (En nombre del amor),Benjamin Walker,Teresa Palmer,Drama,10000000,23730891,7.201,1
Poltergeist (Fenómenos extraños),Craig T. Nelson,JoBeth Williams,Terror,10700000,122200000,7.144,1
Boonie Bears. Codigo Guardian,Zhang Bingjun,Zhang Wei,Animación,0,220210000,6.7,1
El primer caballero,Sean Connery,Richard Gere,Acción,55000000,127600435,6.1,1
Maligno,Annabelle Wallis,Maddie Hasson,Terror,40000000,34891791,6.8,0
위험한 사촌동생,Yoon Yool,Yoo Ji-hyun,Drama,0,0,10.0,0
Momias,Joe Thomas,Eleanor Tomlinson,Animación,12000000,53400000,7.0,1
TAYLOR SWIFT | THE ERAS TOUR,Taylor Swift,Mike Meadows,Música,15000000,261656269,8.32,1
La hora de Jimmy y Timmy,Debi Derryberry,Tara Strong,Animación,0,0,6.8,0
Borat,Sacha Baron Cohen,Ken Davitian,Comedia,18000000,262552893,6.778,1
Pelé,Pelé,Zagallo,Documental,0,0,7.289,0
Attack: Part 2,John Abraham,Serena Walia,Desconocido,0,0,0.0,0
젊은장모,Si Ah,Joon Ho,Romance,0,0,5.9,0
El cobrador de deudas 2,Scott Adkins,Louis Mandylor,Acción,0,0,6.2,0
El juego de las llaves,Fernando Guallar,Eva Ugarte,Comedia,0,0,5.938,0
Abraham Lincoln: Cazador de vampiros,Benjamin Walker,Dominic Cooper,Acción,69000000,116500000,5.7,1
Los intocables de Eliot Ness,Kevin Costner,Sean Connery,Crimen,25000000,76270454,7.8,1
Invasión,Nicole Kidman,Daniel Craig,Terror,80000000,40170558,6.0,0
La música de John Williams,John Williams,Steven Spielberg,Documental,0,0,8.448,0
Sangrientos dieciséis,Kiernan Shipka,Olivia Holt,Comedia,0,0,6.9,0
Monster High: La película,Miia Harris,Ceci Balagot,Familia,1000000,0,6.9,0
Hellraiser: Judgment,Damon Carney,Randy Wayne,Terror,350000,426290,5.2,1
La muerte tenía un precio,Clint Eastwood,Lee Van Cleef,Western,600000,15000000,8.0,1
Una pandilla de pillos,Bug Hall,Brittany Ashton Holmes,Romance,0,67308282,6.8,1
La maldición (The Grudge),奥菜恵,上原美佐,Terror,3500000,3657876,6.702,1
Aviones,Dane Cook,Carlos Alazraqui,Animación,50000000,219788712,5.902,1
Shin Godzilla,長谷川博己,Yutaka Takenouchi,Acción,15000000,78053145,7.184,1
Wicked Minds,Angie Everhart,Andrew W. Walker,Misterio,0,0,6.1,0
Peter Rabbit,James Corden,Rose Byrne,Animación,50000000,351266433,6.7,1
Peter Pan: La gran aventura,Jason Isaacs,Jeremy Sumpter,Aventura,100000000,121975011,7.2,1
El coleccionista de amantes,Morgan Freeman,Ashley Judd,Suspense,27000000,60527873,6.527,1
Insidious: Capítulo 3,Stefanie Scott,Lin Shaye,Terror,10000000,120453155,6.3,1
Las edades de Lulú,Francesca Neri,Óscar Ladoire,Drama,0,0,6.357,0
Virgin Forest,Sid Lucero,Vince Rillon,Suspense,0,0,5.2,0
Híncame el diente,Jenn Proske,Matt Lanter,Comedia,20000000,80547866,4.3,1
Criminal,Ryan Reynolds,Kevin Costner,Acción,31500000,14708696,6.205,0
Casa en llamas,Emma Vilarasau,Enric Auquer,Comedia,0,0,6.784,0
Las últimas mujeres del mar,Jang Soon-duk,Kang Joo-hwa,Documental,0,0,8.056,0
Dragon Ball Z: Garlic Junior Inmortal,Masako Nozawa,Toshio Furukawa,Animación,0,14000000,6.7,1
Halloween 4: El regreso de Michael Myers,Donald Pleasence,Ellie Cornell,Terror,5000000,17768757,6.184,1
Santa Claus 3: Por una Navidad sin frío,Tim Allen,Elizabeth Mitchell,Comedia,12000000,84500122,5.5,1
The Killer,장혁,Lee Seo-young,Acción,0,595112,7.7,1
Mátalos a todos 1,Jean-Claude Van Damme,Autumn Reeser,Acción,0,0,5.7,0
Metal Lords,Jaeden Martell,Adrian Greensmith,Comedia,0,0,6.9,0
Dragon Ball Z: Guerreros de fuerza ilimitada,Masako Nozawa,Toshio Furukawa,Acción,0,19581369,6.5,1
Survivor,Milla Jovovich,Pierce Brosnan,Acción,20000000,0,5.7,0
El cazador,Robert De Niro,Christopher Walken,Drama,15000000,49000000,7.999,1
Con su propia justicia,John Boyega,Olivia Cooke,Crimen,0,0,4.6,0
Sexo a la carta,Simon Baker,Winona Ryder,Comedia,5,1,6.2,0
Infierno bajo el agua,Kaya Scodelario,Barry Pepper,Terror,13500000,91500000,6.3,1
"Kinsenas, Katapusan",Ayanna Misola,Joko Diaz,Suspense,0,0,5.7,0
Lío en Río,Michael Caine,Michelle Johnson,Comedia,9000000,18644570,5.7,1
దేవర: Part 2,N.T. Rama Rao Jr.,Saif Ali Khan,Acción,0,0,0.0,0
Sin rastro,Amanda Seyfried,Daniel Sunjata,Suspense,0,18100189,6.2,1
Scooby-Doo y el fantasma de la bruja,Scott Innes,Mary Kay Bergman,Animación,0,0,7.4,0
El reino animal,Romain Duris,Paul Kircher,Aventura,15200000,9138503,7.038,0
One Piece: Aventura en Nevlandia,Mayumi Tanaka,Kazuya Nakai,Acción,0,0,7.8,0
El gran Lebowski,Jeff Bridges,John Goodman,Comedia,15000000,47010480,7.844,1
El mono borracho en el ojo del tigre,Jackie Chan,Yuen Siu-Tien,Acción,0,0,7.4,0
Al borde del abismo,Sam Worthington,Elizabeth Banks,Acción,42000000,46221189,6.4,1
Deuce Bigalow: Gigoló europeo,Rob Schneider,Eddie Griffin,Comedia,22000000,22400000,5.3,1
Los Pitufos: La aldea escondida,Demi Lovato,Rainn Wilson,Animación,60000000,197183546,6.3,1
Ron da error,Zach Galifianakis,Jack Dylan Grazer,Animación,0,60692022,7.902,1
Tesla,Ieuan Evans,Desconocido,Drama,200,0,0.0,0
No tengas miedo,Lizzy Caplan,Antony Starr,Terror,0,5569593,6.505,1
Ejército de los muertos,Dave Bautista,Ella Purnell,Acción,90000000,190700000,6.2,1
El viento se levanta,Hideaki Anno,Hidetoshi Nishijima,Drama,30000000,117932401,7.788,1
Capitán Calzoncillos: Su Primer Peliculón,Kevin Hart,Thomas Middleditch,Acción,38000000,125427681,6.2,1
Fidelity,Aleksandr Pal,Евгения Громова,Drama,0,0,6.8,0
La gente como vosotros,Jonah Hill,Lauren London,Romance,0,0,5.668,0
Nunca digas nunca jamás,Sean Connery,Klaus Maria Brandauer,Aventura,36000000,160000000,6.054,1
Sailor Moon Cosmos: La Película - Parte 2,Kotono Mitsuishi,野島健児,Animación,0,0,7.8,0
Juegos salvajes,Kevin Bacon,Matt Dillon,Misterio,20000000,67200000,6.4,1
Círculo De Fuego,Gregory Peck,Patricia Quinn,Western,1190000,0,6.3,0
V/H/S/94,Anna Hopkins,Anthony Christian Potenza,Terror,0,0,6.026,0
La isla,Ewan McGregor,Scarlett Johansson,Acción,126000000,162949164,6.674,1
The Owners (Los propietarios),Maisie Williams,Sylvester McCoy,Terror,0,225374,5.6,1
Placer o dolor,Malena Morgan,Christos Vasilopoulos,Drama,0,0,4.9,0
Tiempo de matar,Matthew McConaughey,Sandra Bullock,Crimen,40000000,152266007,7.376,1
Saw VI,Tobin Bell,Costas Mandylor,Terror,11000000,68234154,6.3,1
Mezzo Forte,こたにともこ,広川太一郎,Animación,0,0,6.5,0
Un p'tit truc en plus,Artus,Clovis Cornillac,Comedia,6400000,84000000,7.236,1
24살윤율의섹시한젖가슴,민도윤,Yoon Yool,Drama,0,0,7.2,0
El fotógrafo de Minamata,Johnny Depp,美波,Drama,0,1623809,6.944,1
Underverden 2,Dar Salim,Birgitte Hjort Sørensen,Suspense,0,0,6.4,0
Clock,Dianna Agron,Melora Hardin,Terror,0,0,5.591,0
Lluvia de fuego,Michael Trucco,Kari Matchett,Ciencia ficción,0,0,4.798,0
Monster Trucks,Lucas Till,Jane Levy,Acción,125000000,64493915,6.1,0
청불학원,Kim Min-soo,Yoo Ji-won,Comedia,0,0,4.5,0
Justice League: Warworld,Jensen Ackles,Darren Criss,Animación,0,0,7.0,0
Jolt,Kate Beckinsale,Stanley Tucci,Acción,0,238524,6.6,1
Evolution,David Duchovny,Julianne Moore,Comedia,80000000,98376292,6.074,1
Desaparecida sin rastro,Gerard Butler,Jaimie Alexander,Acción,0,5950199,6.445,1
Érase una vez un muñeco de nieve,Josh Gad,Chris Williams,Animación,0,0,6.9,0
Jackie Brown,Pam Grier,Samuel L. Jackson,Crimen,12000000,39673162,7.356,1
La cuarta fase,Milla Jovovich,Will Patton,Misterio,10000000,47709193,6.329,1
Holocausto caníbal 2: La historia de Catherine Miles,Elvire Audray,Will Gonzales,Aventura,0,0,6.0,0
Gini Mal Pokuru,Isuru Lokuhettiarachchi,Chulakshi Ranathunga,Crimen,0,0,0.0,0
Babylon A.D.,Vin Diesel,Michelle Yeoh,Acción,70000000,72109200,5.653,1
Los vengadores,Ralph Fiennes,Uma Thurman,Acción,60000000,48600000,4.4,0
Spy Kids 3-D: Game Over,Daryl Sabara,Ricardo Montalban,Acción,38000000,197000000,5.122,1
Mientras dormías,Sandra Bullock,Bill Pullman,Romance,17000000,182100000,7.0,1
La batalla de los sexos,Emma Stone,Steve Carell,Drama,25000000,12638526,6.767,0
La espía,Asia Argento,Jeanne Balibar,Suspense,3200000,0,6.134,0
Bullet Train Down,Tom Sizemore,Rashod Freelove,Acción,0,0,5.6,0
Shrek 5,Mike Myers,Cameron Diaz,Animación,0,0,0.0,0
Heavy Trip,Johannes Holopainen,Samuli Jaskio,Comedia,3369762,0,6.9,0
어린 형수 2,Han Ga-hee,Lee Eun-mi,Romance,0,0,5.2,0
Marea negra,Mark Wahlberg,Kurt Russell,Drama,110000000,121790376,6.9,1
Feliz día de tu muerte,Jessica Rothe,Israel Broussard,Comedia,4800000,125500000,6.644,1
10 días de un hombre curioso,Nejat İşler,İlayda Akdoğan,Suspense,0,0,6.2,0
Superbola de pelo salva el futuro,Senni Peltoniemi,Lucas Timperi,Familia,0,69363,6.3,1
Rocky V,Sylvester Stallone,Talia Shire,Drama,42000000,120000000,5.8,1
Monster High 2,Miia Harris,Nayah Damasen,Fantasía,0,0,6.809,0
I Want To Talk,Abhishek Bachchan,Ahilya Bamroo,Drama,0,0,0.0,0
Dragonheart (Corazón de dragón),Dennis Quaid,Sean Connery,Fantasía,57000000,115267375,6.5,1
Mascotas monstruosas: un corto de Hotel Transilvania,Brian Hull,Jennifer Kluska,Animación,0,0,7.4,0
Los hermanos Sisters,John C. Reilly,Joaquin Phoenix,Western,38000000,13143056,6.823,0
La matanza de Texas,Sarah Yarkin,Elsie Fisher,Terror,20000000,0,5.209,0
Harry el fuerte,Clint Eastwood,Hal Holbrook,Drama,0,39768000,7.1,1
Vampire Hunter D: Bloodlust,Yoko Soumi,田中秀幸,Animación,0,151086,7.616,1
Taylor Swift: Miss Americana,Taylor Swift,Joe Alwyn,Documental,0,0,7.9,0
Diario de un rebelde,Leonardo DiCaprio,Mark Wahlberg,Drama,2000000,2381087,7.4,1
Viernes 13. Último capítulo,Judie Aronson,Kimberly Beck,Terror,2200000,32981717,6.109,1
Condenados a fugarse,Eddie Murphy,Martin Lawrence,Comedia,80000000,73500000,6.7,0
Bailando (Step Up),Channing Tatum,Jenna Dewan,Música,12000000,114194847,6.9,1
Here (Aquí),Tom Hanks,Robin Wright,Drama,50000000,11169478,6.8,0
Noche en el museo 2,Ben Stiller,Amy Adams,Aventura,150000000,413106170,6.1,1
வேட்டையன்,Rajinikanth,Amitabh Bachchan,Acción,19000000,0,5.923,0
Sherlock Holmes: Juego de sombras,Robert Downey Jr.,Jude Law,Aventura,125000000,334615000,7.14,1
Ruido de fondo,Adam Driver,Greta Gerwig,Comedia,100000000,71476,5.6,0
"Amor, extraño amor",Marcelo Ribeiro,Vera Fischer,Drama,0,0,5.6,0
Speed Racer,Emile Hirsch,Christina Ricci,Familia,120000000,93900000,6.3,0
Гранит,Александр Барановский,Олег Чернов,Acción,0,0,7.2,0
Death Proof,Kurt Russell,Zoë Bell,Acción,25000000,31126421,6.8,1
Todos los días de mi vida,Rachel McAdams,Channing Tatum,Drama,30000000,196114570,7.249,1
En el corazón del mar,Chris Hemsworth,Benjamin Walker,Suspense,100000000,93900000,6.8,0
Elegidos para el triunfo,Leon,Doug E. Doug,Comedia,14000000,154856263,6.993,1
Passion simple,Laetitia Dosch,Sergei Polunin,Romance,0,75167,5.7,1
Star Trek: La película,William Shatner,Leonard Nimoy,Ciencia ficción,45000000,139346243,6.5,1
La conquista del planeta de los simios,Roddy McDowall,Natalie Trundy,Acción,1700000,8844595,5.711,1
Gangs of New York,Leonardo DiCaprio,Daniel Day-Lewis,Drama,100000000,193800000,7.323,1
Grisaia: Phantom Trigger The Animation - Stargazer,佐倉綾音,Suzuko Mimori,Animación,0,0,6.5,0
La Tierra Errante,Qu Chuxiao,李光洁,Ciencia ficción,48000000,0,6.6,0
Polar,Mads Mikkelsen,Vanessa Hudgens,Acción,0,0,6.294,0
El principito,Riley Osborne,Mackenzie Foy,Aventura,64000000,97571250,7.613,1
7 prisioneros,Christian Malheiros,Rodrigo Santoro,Drama,0,0,7.045,0
Mercury Rising (Al rojo vivo),Bruce Willis,Alec Baldwin,Acción,60000000,93100000,6.3,1
Dragon Ball: La leyenda del dragón Shenron,Masako Nozawa,Hiromi Tsuru,Acción,0,0,6.8,0
Un loco anda suelto,Steve Martin,Bernadette Peters,Comedia,4000000,100000000,6.9,1
¡Cásate conmigo!,Jason Biggs,Isla Fisher,Comedia,0,11294016,5.5,1
La espada de los 47 Ronin,Anna Akana,Mark Dacascos,Fantasía,0,0,6.5,0
Todo en un día,Matthew Broderick,Alan Ruck,Comedia,6000000,70100000,7.58,1
Driven,Sylvester Stallone,Burt Reynolds,Acción,94000000,54744738,5.1,0
Groot se da un baño,Vin Diesel,Fred Tatasciore,Animación,0,0,7.1,0
Los puentes de Madison,Meryl Streep,Clint Eastwood,Drama,24000000,182000000,7.707,1
La casa Gucci,Lady Gaga,Adam Driver,Historia,75000000,153235995,6.6,1
Sin Escape (Ganar o morir),Jean-Claude Van Damme,Rosanna Arquette,Acción,15000000,64000000,6.4,1
La guardia del león: El regreso del rugido,Max Charles,Joshua Rush,Familia,0,0,6.7,0
The Descent: Part 2,Shauna Macdonald,Natalie Mendoza,Aventura,6000200,7048886,5.9,1
Salvaje (The Wild),Kiefer Sutherland,Jim Belushi,Familia,80000000,102338515,5.5,1
Breakdown,Kurt Russell,J.T. Walsh,Crimen,36000000,50159144,6.9,1
Overlord: The Undead King,Satoshi Hino,原由実,Animación,0,0,7.5,0
Cuerpos especiales,Sandra Bullock,Melissa McCarthy,Acción,43000000,158674180,6.6,1
El dilema de las redes sociales,Tristan Harris,Jeff Seibert,Documental,0,0,7.463,0
El corazón del ángel,Mickey Rourke,Robert De Niro,Terror,17000000,17185954,7.133,1
El dilema de las redes sociales,Tristan Harris,Jeff Seibert,Documental,0,0,7.463,0
El corazón del ángel,Mickey Rourke,Robert De Niro,Terror,17000000,17185954,7.133,1
El culto de Chucky,Fiona Dourif,Brad Dourif,Terror,6500000,2332018,5.824,0
"Kenshin, el guerrero samurái",佐藤健,武井咲,Aventura,0,61700000,7.5,1
Sólo se vive dos veces,Sean Connery,若林映子,Acción,9500000,111600000,6.564,1
"Godzilla, Japón bajo el terror del monstruo",宝田明,河内桃子,Suspense,900000,2250000,7.6,1
Enola Holmes,Millie Bobby Brown,Henry Cavill,Aventura,21000000,0,7.272,0
Verano del 85,Félix Lefebvre,Benjamin Voisin,Romance,6900000,3600000,7.384,0
Sillas de montar calientes,Cleavon Little,Gene Wilder,Western,2600000,119500000,7.2,1
"Extremadamente cruel, malvado y perverso",Zac Efron,Lily Collins,Drama,0,0,7.0,0
Young Hearts,Lou Goossens,Marius De Saeger,Drama,0,0,6.0,0
¡Vaya cambiazo!,Peyton List,Jacob Bertrand,Comedia,0,0,6.7,0
Christine,Keith Gordon,John Stockwell,Terror,9700000,21200000,6.862,1
Por Encima De La Ley,황정민,유아인,Acción,7528230,87970000,6.9,1
En brazos de un asesino,William Levy,Alicia Sanz,Romance,0,425332,7.777,1
Un ratoncito duro de roer,Nathan Lane,Lee Evans,Comedia,38000000,122417389,6.5,1
Mentiroso compulsivo,Jim Carrey,Maura Tierney,Comedia,45000000,302710615,6.7,1
"Viernes 13, parte III",Dana Kimmell,Catherine Parks,Terror,2200000,36690067,5.866,1
